latitude,longitude
126.9592954,37.6039258
126.9593376,37.603884
126.9593875,37.6037851
126.9593755,37.6036849
126.9593901,37.6034725
126.9594067,37.603274
126.9594587,37.6030151
126.9575759,37.6010624
126.9574312,37.6011119
126.957358,37.6010245
126.9625929,37.6010965
126.9627287,37.6010254
126.95987,37.6037178
126.9593755,37.6036849
126.9591393,37.6040358
126.9590358,37.6039234
126.9589858,37.6044275
126.9587839,37.6044919
126.9587344,37.6045097
126.9612956,37.6037742
126.9607015,37.6037798
126.959822,37.6060446
126.9596652,37.6059791
126.9616882,37.60022
126.9616549,37.6001654
126.9624479,37.6009
126.9622587,37.6007855
126.9618977,37.6030944
126.9619506,37.6030592
126.9619267,37.6029153
126.9618667,37.6027614
126.9609728,37.6042569
126.9608245,37.6041952
126.9605652,37.6041943
126.9599613,37.6058368
126.9598623,37.6057953
126.9598531,37.6057667
126.9597981,37.6057077
126.9596968,37.6056439
126.9627437,37.6019947
126.962766,37.6020292
126.9627771,37.6020558
126.9628205,37.6021302
126.9628561,37.6021824
126.9592002,37.602035
126.959172,37.6018183
126.9607618,37.6025289
126.9606347,37.6025269
126.9566756,37.5986368
126.9567791,37.5988148
126.9569127,37.5989704
126.9574068,37.5994386
126.9575544,37.5995936
126.9576078,37.5996485
126.9578232,37.5998989
126.958084,37.6001952
126.9585031,37.6005464
126.9591505,37.6008364
126.9594286,37.600956
126.9596044,37.6010186
126.9597131,37.6010429
126.9602449,37.6010535
126.9604591,37.6011088
126.9604882,37.6011163
126.9606654,37.601193
126.9607924,37.6012836
126.9609253,37.6014447
126.9610091,37.6015965
126.9610447,37.601703
126.9613304,37.6024749
126.9614322,37.6027499
126.9614753,37.6028662
126.961588,37.6031486
126.9616917,37.6034486
126.9619048,37.6035862
126.9614752,37.6028663
126.9614013,37.6032934
126.9612956,37.6037742
126.961233,37.603961
126.9611973,37.6040159
126.9610883,37.6041172
126.9609728,37.6042569
126.960856,37.6044185
126.9607865,37.6045154
126.9606212,37.604676
126.9605194,37.6048112
126.9603946,37.6050162
126.9603568,37.6050598
126.9602511,37.6052094
126.960207,37.6052576
126.9601883,37.605292
126.960127,37.605432
126.9600005,37.6057321
126.9599613,37.6058368
126.9598377,37.6060218
126.959822,37.6060446
126.9597244,37.6061905
126.9596823,37.6062658
126.9596629,37.6063038
126.9596427,37.6063311
126.9595959,37.6063825
126.9594145,37.6065084
126.9593292,37.6065606
126.9591237,37.6066543
126.9589199,37.6067402
126.9587686,37.6068055
126.9605377,37.603878
126.9603145,37.603888
126.9603045,37.6039435
126.9602232,37.6039405
126.9601534,37.603923
126.9601187,37.6040123
126.9617704,37.6000665
126.9616689,37.6001159
126.9620357,37.5998219
126.9619801,37.5997914
126.9619401,37.599779
126.9625225,37.6000909
126.9625849,37.5999631
126.9561474,37.5993813
126.9561474,37.5994324
126.9562379,37.5996509
126.9619918,37.600007
126.9619009,37.5999874
126.9618612,37.5999645
126.9618901,37.5998798
126.9619027,37.5998491
126.9619146,37.5998125
126.9618507,37.5997918
126.9618191,37.5997841
126.9618087,37.5997752
126.9618808,37.6001382
126.9618313,37.6000826
126.9617704,37.6000665
126.961684,37.6000582
126.9616719,37.6000334
126.9615609,37.6000129
126.9614322,37.6000455
126.9591237,37.6066543
126.9589748,37.6065313
126.9591376,37.6063004
126.9590163,37.6062324
126.9589363,37.6062052
126.9587961,37.6062123
126.9586433,37.6062544
126.95861,37.6062652
126.9584348,37.6063216
126.9583015,37.6063672
126.9589748,37.6065313
126.9587897,37.6064182
126.9586514,37.6063209
126.95861,37.6062652
126.9618613,37.5999642
126.9617812,37.5999481
126.9619028,37.5998489
126.9618101,37.599829
126.9620464,37.6000731
126.9621054,37.6002235
126.9621301,37.6003182
126.9621312,37.6003343
126.962119,37.6003418
126.9620908,37.6003553
126.9599555,37.6034771
126.959903,37.6034703
126.9597782,37.6034496
126.9597174,37.6034129
126.9597057,37.6033867
126.9597164,37.6032765
126.9597591,37.6031433
126.9597932,37.6030291
126.9605154,37.603708
126.9604262,37.6037122
126.9599819,37.6037196
126.95987,37.6037178
126.9624287,37.60092
126.9625424,37.6010229
126.9625929,37.6010965
126.9626454,37.6011998
126.9627633,37.6011924
126.963064,37.6011919
126.9630755,37.6012193
126.9630924,37.6012809
126.9630856,37.6013264
126.9630299,37.6013881
126.9630222,37.6014155
126.9630289,37.6014397
126.9630483,37.6014683
126.963194,37.6014266
126.9633335,37.601413
126.9634277,37.6013711
126.9634948,37.6013476
126.9635401,37.6013357
126.9635726,37.601334
126.963675,37.6013433
126.9637715,37.6013591
126.9638475,37.6013362
126.9638652,37.6013407
126.9639298,37.6013403
126.9640497,37.601374
126.9641269,37.601408
126.9641575,37.6014509
126.9641994,37.6015013
126.964229,37.6015088
126.964417,37.6015887
126.9646542,37.6017992
126.9602748,37.6042102
126.9602433,37.6043014
126.9602392,37.6043231
126.9594286,37.6009561
126.9593115,37.6010402
126.9589106,37.6012599
126.9627269,37.6006429
126.9629641,37.6009252
126.9630802,37.6010432
126.9631025,37.6010659
126.9632415,37.6011449
126.9633087,37.6011657
126.9633714,37.6011446
126.9634388,37.6010825
126.9637385,37.6010789
126.9637823,37.6011005
126.9638062,37.6011381
126.9640558,37.6012012
126.9622489,37.5997174
126.9623301,37.5996151
126.962354,37.5995655
126.9624164,37.5995446
126.9624157,37.5995167
126.9626653,37.6006938
126.9624969,37.6005809
126.9558226,37.5995662
126.9556326,37.5996413
126.9616044,37.6016243
126.9616219,37.6017231
126.9615857,37.6018858
126.9615639,37.6019915
126.9615828,37.6021533
126.9615948,37.6022798
126.9616635,37.6024858
126.9616858,37.6025504
126.9617665,37.60275
126.9617734,37.6027669
126.9617759,37.6027938
126.9618471,37.6029854
126.9618655,37.6030393
126.9618977,37.6030944
126.9619566,37.6031954
126.9620009,37.6032725
126.962549,37.6016384
126.9629506,37.6015256
126.9622756,37.6000478
126.9622736,37.5998505
126.9589764,37.6020876
126.9589416,37.6018263
126.9603824,37.6046086
126.9602196,37.6045541
126.9601277,37.6045178
126.960091,37.6045003
126.963064,37.6011919
126.9630802,37.6010432
126.9616044,37.6016243
126.9616588,37.6016933
126.9618824,37.6017447
126.9620026,37.6017385
126.9621407,37.6017067
126.9625069,37.6016422
126.9625436,37.6016333
126.962557,37.6016457
126.9625892,37.6017369
126.9625858,37.6018158
126.9625668,37.6019273
126.962618,37.6019769
126.9627148,37.6020062
126.9627738,37.6020062
126.9627981,37.6019981
126.9628907,37.6019478
126.9629486,37.6019009
126.9630087,37.6018876
126.9630879,37.6018753
126.9632046,37.6018496
126.9633259,37.6018169
126.9634943,37.6016872
126.9637535,37.6015219
126.9639472,37.6014787
126.9646532,37.6020933
126.9647226,37.6020628
126.9648222,37.6020293
126.9649194,37.6020116
126.9650205,37.6020014
126.9651201,37.6019996
126.9652236,37.6020104
126.9532578,37.5890442
126.9532978,37.5890425
126.9533741,37.5890511
126.9534532,37.5890737
126.953505,37.5890892
126.9535196,37.5890993
126.9535392,37.5891234
126.9535597,37.5891382
126.9535782,37.5891421
126.9535919,37.5891351
126.9536095,37.5891141
126.9536144,37.5890924
126.9536037,37.589066
126.9536008,37.5890403
126.9536086,37.5890147
126.9536643,37.5889712
126.953678,37.5889789
126.9537044,37.5890046
126.9538041,37.5889906
126.9463695,37.595855
126.9463063,37.5958685
126.9461908,37.5959109
126.9461374,37.5959311
126.9460888,37.5959621
126.9460633,37.5959913
126.9460122,37.5960565
126.9630136,37.6018869
126.9630235,37.6018459
126.9631048,37.6017389
126.9632646,37.6015449
126.9633207,37.60152
126.9633565,37.6015135
126.9635594,37.6014438
126.9537147,37.5899259
126.9537638,37.58998
126.9537937,37.5900411
126.9537975,37.5900829
126.9537974,37.5901679
126.9537899,37.590232
126.9537937,37.5902413
126.9538256,37.5902647
126.9538515,37.5902897
126.9538748,37.5903193
126.9538799,37.5903258
126.9538898,37.5903415
126.9538979,37.5903546
126.9539388,37.5904069
126.9539626,37.5904585
126.9539697,37.5904767
126.95398,37.5905032
126.9539966,37.5905384
126.9540051,37.5905447
126.954012,37.5905467
126.9540215,37.5905479
126.9540344,37.5905491
126.9540539,37.5905483
126.9540858,37.5905471
126.954144,37.5905459
126.9575976,37.6010168
126.9575597,37.6009941
126.9575386,37.6009463
126.9574275,37.6007019
126.9619858,37.6000969
126.9619899,37.6000352
126.9619918,37.6000067
126.9619981,37.5999131
126.9620357,37.5998219
126.9620953,37.599755
126.9621531,37.5997313
126.9622489,37.5997174
126.9623529,37.5997206
126.9624186,37.5997298
126.9624586,37.5997363
126.9624911,37.5997415
126.9625796,37.5997614
126.9626326,37.5997715
126.9626625,37.599785
126.9626653,37.5998028
126.9626888,37.5998365
126.9627058,37.5998732
126.9626558,37.5998936
126.962708,37.5999467
126.9627293,37.5999722
126.962754,37.6000094
126.962773,37.6000381
126.9629583,37.6000767
126.9593901,37.6034725
126.9591581,37.6034603
126.9608883,37.6022088
126.9604038,37.6021786
126.9603743,37.6021764
126.9602576,37.6021678
126.960066,37.6021605
126.9598894,37.6021403
126.9597669,37.6021407
126.9595517,37.6021755
126.9593736,37.6021432
126.9592002,37.602035
126.9591149,37.6020204
126.9589764,37.6020876
126.9589336,37.6021058
126.9586855,37.6021188
126.9586709,37.6019655
126.9585503,37.60197
126.9569126,37.5989704
126.9561796,37.5994001
126.9561474,37.5993813
126.9560574,37.599296
126.9560295,37.599267
126.9559845,37.5991936
126.955961,37.5991681
126.9559202,37.5991578
126.9558065,37.5991936
126.9557593,37.5992294
126.9557314,37.5992686
126.9557635,37.5993829
126.9558226,37.5995662
126.9559199,37.5997717
126.9559948,37.5999099
126.9483141,37.5946125
126.9484588,37.5945975
126.9485487,37.5946272
126.9488466,37.5947804
126.9489521,37.5948693
126.9490669,37.5949582
126.9491599,37.5950866
126.9492941,37.5953648
126.9448016,37.593486
126.9447837,37.5935491
126.9448371,37.5935917
126.9449554,37.5937328
126.9454508,37.5940789
126.9455591,37.5942437
126.945679,37.5943424
126.9457646,37.5944002
126.9459514,37.594407
126.9597932,37.6030291
126.9597489,37.6028738
126.959751,37.6028746
126.960459,37.6011088
126.9606302,37.6009801
126.961327,37.6007061
126.9625893,37.6019491
126.9625178,37.6019632
126.9624488,37.6019755
126.9623442,37.602034
126.9622306,37.6020463
126.9646532,37.6020933
126.964753,37.6021369
126.9648842,37.6021901
126.9649523,37.6022233
126.9650315,37.6022427
126.9651477,37.6022437
126.9540539,37.5905483
126.9540618,37.5905014
126.954062,37.5904713
126.9540589,37.5904518
126.9493568,37.5961419
126.9496197,37.5961277
126.9496237,37.5961275
126.9496216,37.5962492
126.9480754,37.5941376
126.9481901,37.5940976
126.9485118,37.59399
126.9485345,37.5939853
126.948545,37.5939831
126.948586,37.5939834
126.9501414,37.5944319
126.9501219,37.5945266
126.9498644,37.5946135
126.9498317,37.59462
126.9497356,37.594639
126.949667,37.5946492
126.9495962,37.5946577
126.9478373,37.5936728
126.9479661,37.5936323
126.9481435,37.5935756
126.948297,37.5935314
126.9483504,37.5935453
126.9484633,37.5937581
126.9484843,37.5937975
126.9485247,37.5938805
126.9485255,37.5938836
126.9485345,37.593923
126.9485345,37.5939853
126.943459,37.5927408
126.9435095,37.5926713
126.9436268,37.592478
126.9436986,37.5923601
126.9437141,37.5921686
126.9487797,37.5955355
126.9492941,37.5953648
126.9492972,37.5953638
126.9493067,37.5953789
126.9493406,37.595433
126.9493977,37.5954416
126.9494547,37.5954352
126.94952,37.5954201
126.9495607,37.595392
126.9496287,37.5953186
126.9497402,37.595176
126.9494597,37.5942255
126.9495132,37.5942545
126.9496378,37.594322
126.9496775,37.5943545
126.9497103,37.5943813
126.949769,37.5944093
126.9501257,37.5944298
126.9501414,37.5944319
126.9502267,37.5944436
126.9502783,37.5944506
126.9502993,37.5944535
126.9503836,37.5944862
126.950458,37.5945018
126.9505384,37.5944925
126.9506099,37.5944705
126.9508363,37.5944007
126.9509982,37.5943433
126.9510177,37.5943364
126.9513313,37.5941947
126.9514039,37.5941215
126.9515196,37.5940374
126.9515706,37.5938832
126.9516674,37.5935594
126.951676,37.5935354
126.9517878,37.5932231
126.9518107,37.593159
126.9518356,37.5918921
126.9517919,37.5918568
126.9517364,37.5918217
126.951725,37.5918206
126.9516976,37.5918366
126.9516421,37.591869
126.951614,37.5918732
126.9515792,37.5918748
126.9515652,37.5918721
126.9515525,37.5918631
126.9515358,37.5918535
126.9514428,37.5918128
126.9532955,37.5905194
126.9534341,37.5905904
126.9535946,37.5906677
126.9536007,37.5906707
126.9537365,37.590732
126.9539018,37.5907755
126.9539229,37.5907804
126.954018,37.5908023
126.954099,37.5908114
126.9541297,37.5908119
126.9542293,37.5908136
126.9543511,37.5908126
126.9544072,37.5908102
126.9544282,37.5908093
126.9545388,37.5907881
126.9546061,37.5907681
126.9546411,37.590747
126.9546509,37.5907269
126.9546524,37.590708
126.954644,37.5906902
126.9546216,37.5906745
126.9545851,37.5906589
126.9545614,37.5906355
126.954553,37.5906121
126.9545516,37.5905854
126.9545572,37.5905631
126.9545712,37.5905286
126.9545951,37.590503
126.9546042,37.5904976
126.9546273,37.5904841
126.9468176,37.5934815
126.9468804,37.5934343
126.94713,37.5932324
126.9428429,37.5923666
126.942869,37.5923266
126.9429161,37.5922532
126.9430589,37.5920299
126.9524619,37.5902785
126.9524358,37.5902948
126.9523722,37.5903332
126.9523417,37.5903454
126.9522917,37.5903541
126.9522713,37.5903561
126.9522578,37.5903494
126.9522451,37.5903332
126.9522323,37.5903204
126.9522137,37.5903156
126.952168,37.5903109
126.9521205,37.5902967
126.9533661,37.588405
126.9534011,37.5883827
126.9534452,37.5883455
126.9534666,37.5883274
126.9534852,37.5883159
126.953501,37.588311
126.9535237,37.5883121
126.9413864,37.5915512
126.9419611,37.5917134
126.9421813,37.5917755
126.9428244,37.5919708
126.9430475,37.5920267
126.9430589,37.5920299
126.9432847,37.5920929
126.9432961,37.5920961
126.9435008,37.5921537
126.9437141,37.5921686
126.9437877,37.5921425
126.9446488,37.5918372
126.9447367,37.5918139
126.9448455,37.5918081
126.9449752,37.5918311
126.9454714,37.5919678
126.9456074,37.5920053
126.945748,37.5920525
126.9457608,37.5920568
126.945923,37.5921112
126.9462674,37.5922267
126.9462797,37.5922308
126.9462922,37.5922351
126.9465157,37.5923384
126.9468595,37.5925232
126.9469374,37.5925769
126.9472077,37.5927631
126.9472568,37.5928181
126.9472734,37.5928366
126.9472998,37.5928662
126.9474743,37.5930614
126.9475784,37.593214
126.9475841,37.5932224
126.9475911,37.5932327
126.9476543,37.5933253
126.9478271,37.5936534
126.9478373,37.5936728
126.9478431,37.5936839
126.9479089,37.5938088
126.9479668,37.5939227
126.9479691,37.5939274
126.9480258,37.5940391
126.9480754,37.5941376
126.9481096,37.5942057
126.9481483,37.5942827
126.9483141,37.5946125
126.9483256,37.5946353
126.9486497,37.5952801
126.9487745,37.5955252
126.9487797,37.5955355
126.9490962,37.5961577
126.9492401,37.5964229
126.9492422,37.5964267
126.9493001,37.5965333
126.9494406,37.5966532
126.9496605,37.5967858
126.9497688,37.5968146
126.9499705,37.5968491
126.950122,37.5968377
126.9502374,37.5968033
126.9503312,37.5967403
126.950425,37.5966199
126.9505405,37.5963791
126.950685,37.5960408
126.9507644,37.5959204
126.9508871,37.5958057
126.9511035,37.5956797
126.9513386,37.59557
126.9514901,37.5955299
126.9516776,37.5955415
126.9519588,37.5956219
126.952276,37.5957596
126.9524706,37.5958744
126.9527301,37.5960982
126.9530039,37.5963334
126.953093,37.596396
126.9532202,37.5964482
126.9533572,37.5964769
126.9535086,37.5964827
126.9536457,37.5964713
126.9538116,37.5964427
126.9539919,37.5963682
126.9546556,37.5959843
126.9548504,37.5958754
126.9549586,37.5958353
126.9550956,37.5958067
126.9552398,37.5958067
126.9553841,37.595801
126.9556364,37.5958413
126.9558671,37.5959159
126.9560136,37.5959945
126.9560454,37.5960115
126.9562677,37.5962385
126.9563533,37.5963877
126.9563995,37.5964889
126.9565137,37.596777
126.9565238,37.5969854
126.9565263,37.5972168
126.9565339,37.5975232
126.9565258,37.5979178
126.9565332,37.5983596
126.956592,37.5985159
126.9566756,37.5986368
126.9502802,37.5941804
126.9500751,37.594167
126.9464647,37.5931615
126.9465502,37.5930978
126.9465753,37.5931096
126.946606,37.5931227
126.9467275,37.5930278
126.9468072,37.5929704
126.9469098,37.5928969
126.9461854,37.5929301
126.9462564,37.5928772
126.9463747,37.5927846
126.9464843,37.5926941
126.9465489,37.5926245
126.9502267,37.5944436
126.9502357,37.5943991
126.9502802,37.5941804
126.9502938,37.5941134
126.9504432,37.59392
126.9504615,37.5938963
126.9504959,37.5938517
126.9507218,37.5935466
126.9509316,37.5932865
126.9511966,37.5933879
126.9512465,37.5934069
126.9430902,37.5925022
126.9430339,37.5925697
126.9429667,37.5926569
126.9429475,37.5926972
126.942898,37.5927785
126.9479691,37.5939274
126.9484633,37.5937581
126.9605728,37.6042442
126.960504,37.6042492
126.9604631,37.6042471
126.9603928,37.6042358
126.9603096,37.6042227
126.9602748,37.6042102
126.960106,37.6041805
126.9599658,37.6041586
126.9456468,37.5939057
126.9456807,37.5938832
126.9457846,37.5938352
126.9459831,37.5937496
126.9469952,37.5936442
126.9472175,37.5934676
126.9474437,37.5932857
126.9498711,37.5939714
126.9499971,37.5940169
126.9432461,37.5925933
126.9432821,37.5925446
126.9433167,37.5924945
126.9433665,37.5924148
126.9434083,37.59234
126.9435008,37.5921537
126.9608496,37.6025284
126.9610919,37.6025318
126.9613304,37.602475
126.9591505,37.6008365
126.9595055,37.6007022
126.9596989,37.6006898
126.9598482,37.6006891
126.9600129,37.6007043
126.960134,37.6007243
126.9601992,37.600712
126.960756,37.6005094
126.9610975,37.6004051
126.9614872,37.6002911
126.9615875,37.6002629
126.9616882,37.60022
126.9618808,37.6001382
126.9619858,37.6000969
126.9620464,37.6000731
126.9621108,37.6000477
126.9622756,37.6000478
126.9624146,37.6000588
126.9625225,37.6000909
126.9626066,37.6001347
126.962735,37.600303
126.9627981,37.6004233
126.9627269,37.6006429
126.9626653,37.6006938
126.9624479,37.6009
126.9624287,37.60092
126.9622187,37.6011101
126.9619858,37.6012728
126.9618032,37.6014003
126.961695,37.6015176
126.9616044,37.6016243
126.9613849,37.6016853
126.9610446,37.601703
126.9601021,37.6030724
126.9598436,37.6030402
126.9597932,37.6030291
126.9597917,37.603029
126.9597061,37.6030255
126.9595011,37.6030221
126.9594587,37.6030151
126.9580839,37.6001953
126.9579463,37.6003081
126.9577324,37.6004659
126.9576957,37.6004999
126.9576881,37.6005387
126.9577018,37.6005764
126.9577947,37.6006769
126.9579611,37.6008506
126.9579351,37.6009052
126.9576968,37.6009853
126.9575976,37.6010168
126.9575687,37.6010259
126.9575759,37.6010624
126.9576493,37.6012104
126.9576584,37.6012456
126.9576889,37.6013051
126.9575545,37.6013427
126.9616044,37.6016243
126.9614846,37.6014213
126.9615534,37.6013287
126.9618525,37.6011243
126.9619782,37.6010346
126.9605506,37.6040449
126.9603555,37.604036
126.9603229,37.6041294
126.9624839,37.5997403
126.9625116,37.5996848
126.962527,37.5996579
126.9625208,37.5996433
126.9625249,37.5996286
126.9625372,37.599605
126.9604038,37.6021786
126.9604686,37.6019962
126.9604106,37.6019843
126.9541297,37.5908119
126.9541416,37.590755
126.9541445,37.5907076
126.9541451,37.5905786
126.954144,37.5905459
126.9541421,37.5904889
126.9541493,37.5904808
126.9542404,37.5904759
126.9543531,37.5904809
126.9544956,37.5904899
126.9546042,37.5904976
126.9528826,37.5903791
126.9528555,37.5903537
126.9528372,37.5903179
126.9528322,37.5902843
126.9528261,37.5902357
126.9528211,37.5902264
126.9527827,37.5902427
126.9527683,37.5902436
126.9527583,37.5902405
126.9527488,37.5902325
126.9527261,37.5901887
126.9527125,37.590164
126.9526981,37.59013
126.9526842,37.5900995
126.9526542,37.5900597
126.9526031,37.5899924
126.9534946,37.5902639
126.9535329,37.5902775
126.9535821,37.5902995
126.9536088,37.5902979
126.953614,37.5903
126.9536191,37.5903073
126.9536417,37.5903567
126.9536473,37.5903625
126.953656,37.5903653
126.9536689,37.5903649
126.9536951,37.5903617
126.9537361,37.5903527
126.9538209,37.5903307
126.9538748,37.5903193
126.9537028,37.5899454
126.9536551,37.5899217
126.953587,37.58989
126.9535472,37.5898632
126.9534596,37.5897903
126.9534197,37.5897573
126.953411,37.5897555
126.9533774,37.5897573
126.9533688,37.5897586
126.9533531,37.5897654
126.9533344,37.5897672
126.9533163,37.5897679
126.9532897,37.5897616
126.953271,37.589756
126.9532563,37.5897566
126.9532398,37.589766
126.9532062,37.5897908
126.9531725,37.5898083
126.9531349,37.5898244
126.953095,37.5898437
126.9530058,37.5899009
126.9529862,37.589914
126.9529564,37.5899302
126.9529408,37.5899376
126.9529228,37.5899432
126.9529165,37.5899413
126.9529079,37.5899258
126.9528892,37.5899084
126.952868,37.5898878
126.9528548,37.5898536
126.9528399,37.5898249
126.9528311,37.5898156
126.9528202,37.5898126
126.9527839,37.5898162
126.9527258,37.5898373
126.9526568,37.5898775
126.9526244,37.589903
126.952613,37.5899181
126.9526104,37.589929
126.9526043,37.5899846
126.9526031,37.5899924
126.9542038,37.5891102
126.9541601,37.5890822
126.9541339,37.5890747
126.9541171,37.5890715
126.9540983,37.5890721
126.9540682,37.5890763
126.9540292,37.5890902
126.9540031,37.5891024
126.9539863,37.5891184
126.9539742,37.5891291
126.9539675,37.5891334
126.9539306,37.5891472
126.9537794,37.5896532
126.953691,37.5897274
126.9536204,37.5897973
126.9424782,37.5921575
126.9423757,37.5922601
126.942244,37.5923734
126.9422239,37.5923894
126.9532666,37.5889827
126.9531633,37.5889497
126.9531015,37.5889333
126.9530939,37.5889232
126.9530809,37.5889056
126.9530666,37.5888703
126.9530349,37.5888451
126.9530017,37.5888135
126.952989,37.5887871
126.9529775,37.5887704
126.9529654,37.5887625
126.9529484,37.5887591
126.952921,37.5887574
126.9529003,37.5887548
126.9528737,37.5887404
126.9528499,37.5887209
126.9527313,37.591113
126.9526578,37.5910913
126.952561,37.5910501
126.9524863,37.5910282
126.9497688,37.5968146
126.9498207,37.5967156
126.9498153,37.5967085
126.9497972,37.5967013
126.9497954,37.5966905
126.949799,37.5966646
126.9498117,37.5966481
126.9498361,37.5966338
126.9498542,37.5965857
126.9498813,37.5965311
126.9499455,37.5964737
126.9525845,37.5909442
126.952563,37.590915
126.9525255,37.5908604
126.9525229,37.5908419
126.9524983,37.5908048
126.9524888,37.5907943
126.9524543,37.5907564
126.9522964,37.5906101
126.952283,37.5905965
126.9522498,37.590563
126.9522135,37.5905208
126.9521799,37.5904723
126.9521553,37.5904383
126.952145,37.5904188
126.9521308,37.5904033
126.9521165,37.590393
126.9520751,37.5903817
126.9520453,37.5903744
126.9519974,37.5903703
126.9519728,37.5903662
126.9519391,37.5903497
126.9518977,37.5903188
126.9539434,37.5897543
126.9540087,37.5896748
126.9432246,37.5925808
126.943176,37.5926468
126.9458648,37.59268
126.9459119,37.5926392
126.9461721,37.5924162
126.945748,37.5920525
126.9456838,37.5922234
126.9462674,37.5922267
126.946218,37.5923459
126.9461721,37.5924162
126.9507448,37.5930981
126.9509257,37.5932646
126.9509316,37.5932865
126.9492401,37.5964229
126.9493448,37.5963739
126.9493666,37.5963371
126.9493568,37.5961419
126.9493558,37.5961232
126.9493722,37.5960066
126.9493886,37.5959158
126.949405,37.5957927
126.9493915,37.5956652
126.9493661,37.5956003
126.9493391,37.5955107
126.9493067,37.5953789
126.9494406,37.5966532
126.949327,37.5967057
126.9493011,37.5967205
126.9492825,37.5967399
126.9492681,37.5967662
126.9492362,37.5968655
126.9481096,37.5942057
126.9482519,37.5941967
126.9483685,37.5942204
126.9484123,37.5942233
126.9485796,37.5942254
126.9487426,37.5942136
126.9489046,37.5941976
126.9490754,37.594181
126.9491797,37.594172
126.9493098,37.5941404
126.9463446,37.593062
126.9464955,37.5929441
126.9466389,37.5928364
126.946759,37.5927419
126.9433498,37.5926538
126.9433175,37.5927061
126.9432242,37.5928663
126.9431927,37.5928739
126.9431105,37.5928477
126.9430091,37.5928139
126.9429173,37.59278
126.942898,37.5927785
126.9428748,37.5927767
126.9427542,37.5927723
126.9425466,37.5927808
126.9457336,37.5940194
126.9457733,37.5940015
126.9459364,37.5939285
126.9460794,37.5938639
126.9535141,37.5902131
126.953477,37.5901959
126.95343,37.5901615
126.953402,37.590144
126.9533375,37.5901108
126.9533034,37.5900891
126.9532891,37.5900637
126.9532679,37.590027
126.9532504,37.590004
126.9532368,37.5899878
126.9532209,37.5899727
126.9502783,37.5944506
126.9503178,37.5944318
126.9504819,37.5943536
126.9506114,37.5942274
126.9507212,37.5940654
126.9507287,37.5940563
126.9508212,37.5939439
126.9508806,37.5939195
126.9509648,37.5939023
126.9510766,37.5937606
126.9511276,37.5936874
126.951141,37.5936556
126.9512395,37.593421
126.9512465,37.5934069
126.9512495,37.5934008
126.9512906,37.5933181
126.9513535,37.5931785
126.9513732,37.5931349
126.9426692,37.5922747
126.9426193,37.5923314
126.9425691,37.5923741
126.9425198,37.5924104
126.942352,37.5925191
126.9419611,37.5917134
126.9420402,37.5918585
126.9420467,37.5918714
126.9421043,37.5919214
126.9424782,37.5921575
126.9426358,37.592257
126.9426692,37.5922747
126.9427737,37.59233
126.9428429,37.5923666
126.9430024,37.5924509
126.9430427,37.5924745
126.9430902,37.5925022
126.9432246,37.5925808
126.9432461,37.5925933
126.9433498,37.5926538
126.943355,37.5926569
126.943459,37.5927408
126.9435513,37.5928153
126.9435667,37.5928277
126.9438917,37.5930904
126.9440069,37.5931613
126.9441527,37.5932253
126.9447445,37.5934714
126.9448016,37.593486
126.9449148,37.5935152
126.9452186,37.5936195
126.9454124,37.5936966
126.9454961,37.5937592
126.9456035,37.5938592
126.9456468,37.5939057
126.9456804,37.5939416
126.9457336,37.5940194
126.9457432,37.5940333
126.9459054,37.5943167
126.9459458,37.5943962
126.9459514,37.594407
126.9460623,37.594625
126.9460794,37.5946714
126.9461728,37.5949246
126.9461812,37.59497
126.9462184,37.5951703
126.9462354,37.5952621
126.9462326,37.5954829
126.9462415,37.5955529
126.9462458,37.5955864
126.946285,37.5956843
126.9463583,37.5958343
126.9463695,37.595855
126.94647,37.596041
126.9465307,37.5961534
126.9426358,37.592257
126.9426542,37.5922198
126.942703,37.59215
126.9428244,37.5919708
126.9427737,37.59233
126.9427538,37.5923594
126.9426632,37.5924819
126.9426273,37.5925267
126.9426103,37.5925509
126.942456,37.5926675
126.9459458,37.5943962
126.9463668,37.5942081
126.9539229,37.5907804
126.9539443,37.5907188
126.9539467,37.5906742
126.9539412,37.5905869
126.9539364,37.5905353
126.9539428,37.5905124
126.9539697,37.5904767
126.9456698,37.5925306
126.9456959,37.5925085
126.9457494,37.5924708
126.9457565,37.5924708
126.9457658,37.5924708
126.9459688,37.5923309
126.9435667,37.5928277
126.9434746,37.5930028
126.9434206,37.5931055
126.9433151,37.5931055
126.9432219,37.5930782
126.9429246,37.5929745
126.9427182,37.5929001
126.9425575,37.5928684
126.9475784,37.593214
126.9474749,37.5932691
126.9474437,37.5932857
126.9474033,37.5932795
126.9472423,37.5932597
126.94713,37.5932324
126.9471086,37.5932183
126.9470152,37.5930664
126.9469318,37.5929307
126.9469098,37.5928969
126.9468571,37.5928157
126.9467816,37.5927546
126.946759,37.5927419
126.9466381,37.5926738
126.9465489,37.5926245
126.946419,37.5925526
126.9463634,37.5925216
126.9462115,37.5924367
126.9461721,37.5924162
126.9461546,37.5924071
126.9459688,37.5923309
126.9459096,37.5923066
126.9456838,37.5922234
126.9456603,37.5922264
126.945643,37.5922372
126.945586,37.5922155
126.9455271,37.5922762
126.945444,37.5923619
126.953809,37.5897293
126.9538577,37.5897388
126.9539296,37.5897517
